industry_name,sdg_target_id,impact_type,relevance_score,rationale,sdg_target_description
8060_公園，遊園地,11.4,Positive,0.5,一些历史公园或具有文化主题的游乐园（如展现地方文化的主题区）有助于保护和展示文化遗产。,Strengthen efforts to protect and safeguard the world’s cultural and natural heritage
8060_公園，遊園地,12.2,Negative,0.4,公园的维护（如灌溉）和游乐园的运营（如高能耗游乐设施、大量用水）可能消耗大量水、能源等自然资源，若管理不善则不符合可持续利用原则。,"By 2030, achieve the sustainable management and efficient use of natural resources"
8060_公園，遊園地,12.5,Negative,0.5,特别是游乐园，因游客集中消费（食品、商品包装）可能产生大量固体废物，若废物管理不当则与此目标相悖。,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse"
2110_たばこ製造,3.4,Negative,0.9,烟草制品的使用是导致非传染性疾病（如肺癌、心脏病）的主要风险因素，直接增加早逝风险，阻碍该子目标的实现。,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being"
2110_たばこ製造,3.a,Negative,0.9,烟草制造业的存在与产品推广，直接对抗全球烟草控制框架的实施和强化。,"Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate"
2110_たばこ製造,12.5,Negative,0.6,烟草制造过程产生工业废物（如化学副产品），且其产品（如烟蒂、包装）是常见的环境垃圾，增加了废物管理负担。,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse"
2110_たばこ製造,12.8,Negative,0.5,烟草消费本质上是一种有害健康且不可持续的生活方式，其制造和营销不利于促进与自然和谐共处的可持续生活方式。,"By 2030, ensure that people everywhere have the relevant information and awareness for sustainable development and lifestyles in harmony with nature"
2110_たばこ製造,8.8,Negative,0.5,烟草种植和制造环节，特别是在供应链上游，可能存在工人（如农场工人）暴露于有害化学物质（尼古丁、农药）的健康风险，工作环境安全问题突出。,"Protect labour rights and promote safe and secure working environments for all workers, including migrant workers, particularly women migrants, and those in precarious employment"
3190_各種皮革製品製造,8.2,Positive,0.7,该制造业活动通过生产皮革制品创造经济价值，提供就业机会，并可能通过技术升级提高生产力。,"(Achieve higher levels of economic productivity through diversification, technological upgrading and innovation...)"
3190_各種皮革製品製造,8.3,Positive,0.6,作为制造业的一部分，该行业支持生产性活动和创造就业，尤其是在拥有相关产业集群的地区。,"(Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation...)"
3190_各種皮革製品製造,9.4,Positive,0.5,如果行业采纳更清洁的生产技术（如无铬鞣制、水循环系统），可以提高资源效率，向可持续产业转型。但这种积极影响取决于技术采用程度。,"(By 2030, upgrade infrastructure and retrofit industries to make them sustainable, with increased resource-use efficiency and greater adoption of clean and environmentally sound technologies...)"
3190_各種皮革製品製造,12.2,Positive,0.4,如果行业实践可持续采购（如使用来自可持续管理牧场的皮革）和提高材料利用率，可以贡献于自然资源的可持续管理。但这通常不是行业普遍现状。,"(By 2030, achieve the sustainable management and efficient use of natural resources)"
3190_各種皮革製品製造,6.3,Negative,0.8,传统皮革鞣制是水污染的主要来源，会向水体排放大量有害化学物质（如铬盐、硫化物），严重阻碍水质改善目标。,"(By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials...)"
3190_各種皮革製品製造,12.4,Negative,0.8,皮革制造过程中使用的化学品（如鞣制剂、染料）及其废物的不当管理，对人体健康和环境构成显著风险，与化学品无害化管理的目标相悖。,"(By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle...)"
3190_各種皮革製品製造,12.5,Negative,0.7,皮革加工会产生大量固体废物（如边角料、污泥），若未有效实施废物减量、回收和再利用措施，则与减少废物产生的目标相悖。,"(By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse)"
3190_各種皮革製品製造,15.3,Negative,0.6,皮革原料（生皮）的生产与畜牧业扩张密切相关，后者是导致土地退化和荒漠化的主要驱动因素之一。,"(By 2030, combat desertification, restore degraded land and soil...)"
